lang,word,sentiment,value
portuguese,assassinato,sadness,1
portuguese,assassino,sadness,1
portuguese,assassino,sadness,1
portuguese,escuro,sadness,1
portuguese,música,sadness,1
portuguese,musical,sadness,1
portuguese,mutilação,sadness,1
portuguese,miopia,sadness,1
portuguese,guardanapo,sadness,1
portuguese,desagradável,sadness,1
portuguese,nauseabundo,sadness,1
portuguese,necessidade,sadness,1
portuguese,nefasto,sadness,1
portuguese,negativo,sadness,1
portuguese,negligenciadas,sadness,1
portuguese,negro,sadness,1
portuguese,nepotismo,sadness,1
portuguese,inferior,sadness,1
portuguese,neuralgia,sadness,1
portuguese,neurose,sadness,1
portuguese,descumprimento,sadness,1
portuguese,sem sentido,sadness,1
portuguese,armadilha,sadness,1
portuguese,nada,sadness,1
portuguese,entorpecimento,sadness,1
portuguese,nutritivo,sadness,1
portuguese,obesidade,sadness,1
portuguese,obit,sadness,1
portuguese,obituário,sadness,1
portuguese,obliterar,sadness,1
portuguese,obliteração,sadness,1
portuguese,desagradável,sadness,1
portuguese,obstáculo,sadness,1
portuguese,esquisitice,sadness,1
portuguese,ofendido,sadness,1
portuguese,ofensor,sadness,1
portuguese,ofensa,sadness,1
portuguese,mais velho,sadness,1
portuguese,oneroso,sadness,1
portuguese,ópera,sadness,1
portuguese,ópio,sadness,1
portuguese,oprimir,sadness,1
portuguese,opressão,sadness,1
portuguese,opressivo,sadness,1
portuguese,opressor,sadness,1
portuguese,orquestra,sadness,1
portuguese,órfão,sadness,1
portuguese,expulsar,sadness,1
portuguese,explosão,sadness,1
portuguese,exilado,sadness,1
portuguese,ovação,sadness,1
portuguese,atrasado,sadness,1
portuguese,sobrecarga,sadness,1
portuguese,superfaturada,sadness,1
portuguese,sobrecarregado,sadness,1
portuguese,que é devido,sadness,1
portuguese,dor,sadness,1
portuguese,triste,sadness,1
portuguese,doloroso,sadness,1
portuguese,dolorosamente,sadness,1
portuguese,paralisia,sadness,1
portuguese,pandemia,sadness,1
portuguese,paralisia,sadness,1
portuguese,paralisado,sadness,1
portuguese,aparar,sadness,1
portuguese,despedida,sadness,1
portuguese,patético,sadness,1
portuguese,escassez,sadness,1
portuguese,indigente,sadness,1
portuguese,penal,sadness,1
portuguese,pena,sadness,1
portuguese,penitência,sadness,1
portuguese,pensativo,sadness,1
portuguese,perdição,sadness,1
portuguese,perigo,sadness,1
portuguese,perigoso,sadness,1
portuguese,perecer,sadness,1
portuguese,pereceram,sadness,1
portuguese,que perece,sadness,1
portuguese,pernicioso,sadness,1
portuguese,perpetrador,sadness,1
portuguese,perplexidade,sadness,1
portuguese,perseguição,sadness,1
portuguese,perversão,sadness,1
portuguese,pessimismo,sadness,1
portuguese,pessimista,sadness,1
portuguese,pinho,sadness,1
portuguese,piedoso,sadness,1
portuguese,armadilha,sadness,1
portuguese,pena,sadness,1
portuguese,praga,sadness,1
portuguese,lamentoso,sadness,1
portuguese,apelo,sadness,1
portuguese,apuro,sadness,1
portuguese,pilhagem,sadness,1
portuguese,caça furtiva,sadness,1
portuguese,pointless,sadness,1
portuguese,veneno,sadness,1
portuguese,envenenado,sadness,1
portuguese,venenoso,sadness,1
portuguese,polio,sadness,1
portuguese,póstumo,sadness,1
portuguese,pobreza,sadness,1
portuguese,impotente,sadness,1
portuguese,precário,sadness,1
portuguese,sacerdócio,sadness,1
portuguese,prisão,sadness,1
portuguese,prisioneiro,sadness,1
portuguese,provação,sadness,1
portuguese,problema,sadness,1
portuguese,procissão,sadness,1
portuguese,progressão,sadness,1
portuguese,processar,sadness,1
portuguese,prostituição,sadness,1
portuguese,psicose,sadness,1
portuguese,soco,sadness,1
portuguese,punido,sadness,1
portuguese,punindo,sadness,1
portuguese,punitivo,sadness,1
portuguese,quieto,sadness,1
portuguese,fanático,sadness,1
portuguese,cremalheira,sadness,1
portuguese,chuvoso,sadness,1
portuguese,estupro,sadness,1
portuguese,classificação,sadness,1
portuguese,voraz,sadness,1
portuguese,recessão,sadness,1
portuguese,reincidência,sadness,1
portuguese,refugiado,sadness,1
portuguese,recusada,sadness,1
portuguese,arrepender,sadness,1
portuguese,lamentável,sadness,1
portuguese,lamentava,sadness,1
portuguese,Lamentando,sadness,1
portuguese,rejeitar,sadness,1
portuguese,rejeição,sadness,1
portuguese,rejeita,sadness,1
portuguese,recaída,sadness,1
portuguese,relíquias,sadness,1
portuguese,remisso,sadness,1
portuguese,remorso,sadness,1
portuguese,remover,sadness,1
portuguese,reprimir,sadness,1
portuguese,represália,sadness,1
portuguese,censura,sadness,1
portuguese,réquiem,sadness,1
portuguese,ressentimento,sadness,1
portuguese,demitir-se,sadness,1
portuguese,demissão,sadness,1
portuguese,resignado,sadness,1
portuguese,resistindo,sadness,1
portuguese,restringir,sadness,1
portuguese,restrição,sadness,1
portuguese,retardar,sadness,1
portuguese,aposentadoria,sadness,1
portuguese,retribuição,sadness,1
portuguese,revogar,sadness,1
portuguese,revolução,sadness,1
portuguese,revólver,sadness,1
portuguese,reumatismo,sadness,1
portuguese,ridículo,sadness,1
portuguese,roubar,sadness,1
portuguese,roubo,sadness,1
portuguese,romance,sadness,1
portuguese,podridão,sadness,1
portuguese,pedregulho,sadness,1
portuguese,arruda,sadness,1
portuguese,ruína,sadness,1
portuguese,arruinado,sadness,1
portuguese,ruinoso,sadness,1
portuguese,rumor,sadness,1
portuguese,fugir,sadness,1
portuguese,ruptura,sadness,1
portuguese,sabotar,sadness,1
portuguese,sacrifícios,sadness,1
portuguese,tristemente,sadness,1
portuguese,tristeza,sadness,1
portuguese,santificar,sadness,1
portuguese,seiva,sadness,1
portuguese,sarcasmo,sadness,1
portuguese,sarcoma,sadness,1
portuguese,sabor,sadness,1
portuguese,cicatriz,sadness,1
portuguese,escasso,sadness,1
portuguese,mal,sadness,1
portuguese,escassez,sadness,1
portuguese,esquizofrenia,sadness,1
portuguese,repreender,sadness,1
portuguese,flagelo,sadness,1
portuguese,scrapie,sadness,1
portuguese,isolado,sadness,1
portuguese,sedição,sadness,1
portuguese,separar,sadness,1
portuguese,senil,sadness,1
portuguese,sem sentido,sadness,1
portuguese,sentença,sadness,1
portuguese,sepsia,sadness,1
portuguese,seqüestro,sadness,1
portuguese,seriedade,sadness,1
portuguese,servil,sadness,1
portuguese,revés,sadness,1
portuguese,separação,sadness,1
portuguese,cabana,sadness,1
portuguese,manilha,sadness,1
portuguese,vergonha,sadness,1
portuguese,vergonhoso,sadness,1
portuguese,quebrar,sadness,1
portuguese,destruído,sadness,1
portuguese,Concha,sadness,1
portuguese,naufrágio,sadness,1
portuguese,arrepio,sadness,1
portuguese,escassez,sadness,1
portuguese,tiro,sadness,1
portuguese,guincho,sadness,1
portuguese,encolher,sadness,1
portuguese,mortalha,sadness,1
portuguese,esquivar-se a,sadness,1
portuguese,doente,sadness,1
portuguese,repugnante,sadness,1
portuguese,doentio,sadness,1
portuguese,doença,sadness,1
portuguese,pecado,sadness,1
portuguese,pecaminoso,sadness,1
portuguese,cantar,sadness,1
portuguese,pecador,sadness,1
portuguese,irmandade,sadness,1
portuguese,derrapagem,sadness,1
portuguese,chacina,sadness,1
portuguese,matadouro,sadness,1
portuguese,abate,sadness,1
portuguese,escravo,sadness,1
portuguese,escravidão,sadness,1
portuguese,matador,sadness,1
portuguese,lento,sadness,1
portuguese,crise,sadness,1
portuguese,estigma,sadness,1
portuguese,desbaratar,sadness,1
portuguese,bufar,sadness,1
portuguese,soluço,sadness,1
portuguese,socialista,sadness,1
portuguese,soldado,sadness,1
portuguese,sombrio,sadness,1
portuguese,soneto,sadness,1
portuguese,sórdido,sadness,1
portuguese,dolorido,sadness,1
portuguese,extremamente,sadness,1
portuguese,dor,sadness,1
portuguese,tristeza,sadness,1
portuguese,triste,sadness,1
portuguese,desumano,sadness,1
portuguese,palmada,sadness,1
portuguese,espectro,sadness,1
portuguese,especulação,sadness,1
portuguese,solteirona,sadness,1
portuguese,splitting,sadness,1
portuguese,Spoiler,sadness,1
portuguese,entorse,sadness,1
portuguese,borrasca,sadness,1
portuguese,facada,sadness,1
portuguese,estagnado,sadness,1
portuguese,fome,sadness,1
portuguese,roubar,sadness,1
portuguese,estéril,sadness,1
portuguese,sufocada,sadness,1
portuguese,estigma,sadness,1
portuguese,nascido morto,sadness,1
portuguese,quietude,sadness,1
portuguese,mesquinho,sadness,1
portuguese,restrição,sadness,1
portuguese,estrangular,sadness,1
portuguese,maca,sadness,1
portuguese,ferido,sadness,1
portuguese,faixa,sadness,1
portuguese,despojado,sadness,1
portuguese,golpe,sadness,1
portuguese,luta,sadness,1
portuguese,submetido,sadness,1
portuguese,subjugação,sadness,1
portuguese,abaixamento,sadness,1
portuguese,subverter,sadness,1
portuguese,processar,sadness,1
portuguese,sofredor,sadness,1
portuguese,sofrimento,sadness,1
portuguese,asfixiante,sadness,1
portuguese,suicida,sadness,1
portuguese,suicídio,sadness,1
portuguese,taciturno,sadness,1
portuguese,afundado,sadness,1
portuguese,suprimir,sadness,1
portuguese,cirurgia,sadness,1
portuguese,rendição,sadness,1
portuguese,rendição,sadness,1
portuguese,amor,sadness,1
portuguese,compreensivo,sadness,1
portuguese,simpatizar,sadness,1
portuguese,simpatia,sadness,1
portuguese,síncope,sadness,1
portuguese,mácula,sadness,1
portuguese,embaçar,sadness,1
portuguese,sarcasmo,sadness,1
portuguese,imposto,sadness,1
portuguese,choroso,sadness,1
portuguese,provocação,sadness,1
portuguese,tempestade,sadness,1
portuguese,terminal,sadness,1
portuguese,terminar,sadness,1
portuguese,terminação,sadness,1
portuguese,terrível,sadness,1
portuguese,terrivelmente,sadness,1
portuguese,formidável,sadness,1
portuguese,terrorismo,sadness,1
portuguese,terrorista,sadness,1
portuguese,aterrorizar,sadness,1
portuguese,roubo,sadness,1
portuguese,teocrático,sadness,1
portuguese,ladrao,sadness,1
portuguese,sede,sadness,1
portuguese,açoitar,sadness,1
portuguese,debulhar,sadness,1
portuguese,pulsar,sadness,1
portuguese,tímido,sadness,1
portuguese,tolerar,sadness,1
portuguese,túmulo,sadness,1
portuguese,tormento,sadness,1
portuguese,tortura,sadness,1
portuguese,suscetível,sadness,1
portuguese,difícil,sadness,1
portuguese,tragédia,sadness,1
portuguese,traidor,sadness,1
portuguese,vagabundo,sadness,1
portuguese,lixo,sadness,1
portuguese,traumático,sadness,1
portuguese,caricatura,sadness,1
portuguese,traição,sadness,1
portuguese,tratar,sadness,1
portuguese,tremor,sadness,1
portuguese,tribulação,sadness,1
portuguese,trapaça,sadness,1
portuguese,tropeçar,sadness,1
portuguese,tumor,sadness,1
portuguese,tumulto,sadness,1
portuguese,tirania,sadness,1
portuguese,tirano,sadness,1
portuguese,feiúra,sadness,1
portuguese,úlcera,sadness,1
portuguese,final,sadness,1
portuguese,incapaz,sadness,1
portuguese,inaceitável,sadness,1
portuguese,inexplicável,sadness,1
portuguese,não reconhecido,sadness,1
portuguese,irrealizável,sadness,1
portuguese,pouco atraente,sadness,1
portuguese,insuportável,sadness,1
portuguese,invicto,sadness,1
portuguese,uncaring,sadness,1
portuguese,mal pago,sadness,1
portuguese,empresário,sadness,1
portuguese,indesejável,sadness,1
portuguese,indesejada,sadness,1
portuguese,imortal,sadness,1
portuguese,inquietação,sadness,1
portuguese,ignorante,sadness,1
portuguese,desempregado,sadness,1
portuguese,desigual,sadness,1
portuguese,inexplicável,sadness,1
portuguese,Injusto,sadness,1
portuguese,injustiça,sadness,1
portuguese,desfavorável,sadness,1
portuguese,imperdoável,sadness,1
portuguese,infeliz,sadness,1
portuguese,hostil,sadness,1
portuguese,por cumprir,sadness,1
portuguese,ímpio,sadness,1
portuguese,infelicidade,sadness,1
portuguese,infeliz,sadness,1
portuguese,pouco saudável,sadness,1
portuguese,sem importância,sadness,1
portuguese,sem inspiração,sadness,1
portuguese,desinteressado,sadness,1
portuguese,desinteressante,sadness,1
portuguese,sem convite,sadness,1
portuguese,grosseiro,sadness,1
portuguese,ilegal,sadness,1
portuguese,azarado,sadness,1
portuguese,não remunerado,sadness,1
portuguese,desagradável,sadness,1
portuguese,impopular,sadness,1
portuguese,inédito,sadness,1
portuguese,não correspondido,sadness,1
portuguese,agitação,sadness,1
portuguese,insatisfeito,sadness,1
portuguese,destituir,sadness,1
portuguese,sem êxito,sadness,1
portuguese,sem título,sadness,1
portuguese,indesejável,sadness,1
portuguese,indisposto,sadness,1
portuguese,sublevação,sadness,1
portuguese,chateado,sadness,1
portuguese,urna,sadness,1
portuguese,em vão,sadness,1
portuguese,desaparecido,sadness,1
portuguese,varicela,sadness,1
portuguese,vitela,sadness,1
portuguese,vegetativo,sadness,1
portuguese,vendeta,sadness,1
portuguese,vítima,sadness,1
portuguese,vitimados,sadness,1
portuguese,violação,sadness,1
portuguese,violência,sadness,1
portuguese,violentamente,sadness,1
portuguese,voto,sadness,1
portuguese,vulgaridade,sadness,1
portuguese,vulnerabilidade,sadness,1
portuguese,waffle,sadness,1
portuguese,lamúria,sadness,1
portuguese,chafurdar,sadness,1
portuguese,pálido,sadness,1
portuguese,declínio,sadness,1
portuguese,querendo,sadness,1
portuguese,guerra,sadness,1
portuguese,urdidura,sadness,1
portuguese,desperdiçador,sadness,1
portuguese,desperdiçando,sadness,1
portuguese,fracamente,sadness,1
portuguese,wearily,sadness,1
portuguese,cansaço,sadness,1
portuguese,cansado,sadness,1
portuguese,ervas daninhas,sadness,1
portuguese,chorar,sadness,1
portuguese,choro,sadness,1
portuguese,peso,sadness,1
portuguese,choradeira,sadness,1
portuguese,choramingar,sadness,1
portuguese,viúva,sadness,1
portuguese,viúvo,sadness,1
portuguese,deserto,sadness,1
portuguese,wildfire,sadness,1
portuguese,intencional,sadness,1
portuguese,fracote,sadness,1
portuguese,estremecimento,sadness,1
portuguese,vencedor,sadness,1
portuguese,feitiçaria,sadness,1
portuguese,retirar,sadness,1
portuguese,murchar,sadness,1
portuguese,aflição,sadness,1
portuguese,mísero,sadness,1
portuguese,lamentavelmente,sadness,1
portuguese,usado,sadness,1
portuguese,preocupado,sadness,1
portuguese,preocupar-se,sadness,1
portuguese,preocupante,sadness,1
portuguese,pior,sadness,1
portuguese,piora,sadness,1
portuguese,sem valor,sadness,1
portuguese,ferida,sadness,1
portuguese,questiúnculas,sadness,1
portuguese,naufrágio,sadness,1
portuguese,naufragado,sadness,1
portuguese,desgraçado,sadness,1
portuguese,miserável,sadness,1
portuguese,enrugada,sadness,1
portuguese,transgressão,sadness,1
portuguese,ilegal,sadness,1
portuguese,erradamente,sadness,1
portuguese,abandono,surprise,1
portuguese,abdução,surprise,1
portuguese,abrupto,surprise,1
portuguese,acidente,surprise,1
portuguese,acidental,surprise,1
portuguese,acidentalmente,surprise,1
portuguese,elogio,surprise,1
portuguese,avançar,surprise,1
portuguese,afronta,surprise,1
portuguese,horrorizado,surprise,1
portuguese,alarme,surprise,1
portuguese,alarmante,surprise,1
portuguese,estado de alerta,surprise,1
portuguese,alertas,surprise,1
portuguese,fascinação,surprise,1
portuguese,surpreender,surprise,1
portuguese,incrivelmente,surprise,1
portuguese,emboscada,surprise,1
portuguese,anjo,surprise,1
portuguese,anomalia,surprise,1
portuguese,aparição,surprise,1
portuguese,aplauso,surprise,1
portuguese,arte,surprise,1
portuguese,aspiração,surprise,1
portuguese,assaltar,surprise,1
portuguese,avaliação,surprise,1
portuguese,espantosamente,surprise,1
portuguese,assombro,surprise,1
portuguese,atacante,surprise,1
portuguese,avalanche,surprise,1
portuguese,prêmio,surprise,1
portuguese,estrondo,surprise,1
portuguese,banger,surprise,1
portuguese,trair,surprise,1
portuguese,aturdido,surprise,1
portuguese,desnorteamento,surprise,1
portuguese,aniversário,surprise,1
portuguese,bizarro,surprise,1
portuguese,explosão,surprise,1
portuguese,bênçãos,surprise,1
portuguese,de olhos vendados,surprise,1
portuguese,Blitz,surprise,1
portuguese,derramamento de sangue,surprise,1
portuguese,bomba,surprise,1
portuguese,bônus,surprise,1
portuguese,parar,surprise,1
portuguese,clarear,surprise,1
portuguese,pinote,surprise,1
portuguese,burlesco,surprise,1
portuguese,cabo,surprise,1
portuguese,cadáver,surprise,1
portuguese,camuflagem,surprise,1
portuguese,camuflado,surprise,1
portuguese,cândido,surprise,1
portuguese,cativar,surprise,1
portuguese,carnificina,surprise,1
portuguese,catástrofe,surprise,1
portuguese,captura,surprise,1
portuguese,celebração,surprise,1
portuguese,celebridade,surprise,1
portuguese,cerimônia,surprise,1
portuguese,chance,surprise,1
portuguese,mutável,surprise,1
portuguese,cântico,surprise,1
portuguese,alegria,surprise,1
portuguese,alegre,surprise,1
portuguese,acalentar,surprise,1
portuguese,chicana,surprise,1
portuguese,quimera,surprise,1
portuguese,cacarejar,surprise,1
portuguese,clamor,surprise,1
portuguese,clímax,surprise,1
portuguese,palhaço,surprise,1
portuguese,coincidência,surprise,1
portuguese,compensar,surprise,1
portuguese,complemento,surprise,1
portuguese,elogio,surprise,1
portuguese,oculto,surprise,1
portuguese,confissão,surprise,1
portuguese,conjurar,surprise,1
portuguese,golpe,surprise,1
portuguese,colisão,surprise,1
portuguese,creme,surprise,1
portuguese,crescendo,surprise,1
portuguese,coroação,surprise,1
portuguese,curiosidade,surprise,1
portuguese,ciclone,surprise,1
portuguese,demônio,surprise,1
portuguese,amanhecer,surprise,1
portuguese,Combinado,surprise,1
portuguese,morte,surprise,1
portuguese,engano,surprise,1
portuguese,chamariz,surprise,1
portuguese,desafiar,surprise,1
portuguese,Encantado,surprise,1
portuguese,dilúvio,surprise,1
portuguese,destino,surprise,1
portuguese,detonar,surprise,1
portuguese,devastação,surprise,1
portuguese,diferentemente,surprise,1
portuguese,horrendo,surprise,1
portuguese,desastre,surprise,1
portuguese,desânimo,surprise,1
portuguese,demissão,surprise,1
portuguese,rompimento,surprise,1
portuguese,dissolução,surprise,1
portuguese,aflição,surprise,1
portuguese,perturbação,surprise,1
portuguese,divergente,surprise,1
portuguese,desvio,surprise,1
portuguese,divórcio,surprise,1
portuguese,golfinho,surprise,1
portuguese,terrivelmente,surprise,1
portuguese,dinâmico,surprise,1
portuguese,ansioso,surprise,1
portuguese,terremoto,surprise,1
portuguese,extático,surprise,1
portuguese,ejaculação,surprise,1
portuguese,elétrico,surprise,1
portuguese,esquivo,surprise,1
portuguese,embaraço,surprise,1
portuguese,abraçar,surprise,1
portuguese,emergência,surprise,1
portuguese,encantar,surprise,1
portuguese,animar,surprise,1
portuguese,diversão,surprise,1
portuguese,entusiasmo,surprise,1
portuguese,entusiasta,surprise,1
portuguese,epidemia,surprise,1
portuguese,erótico,surprise,1
portuguese,errático,surprise,1
portuguese,entrar em erupção,surprise,1
portuguese,erupção,surprise,1
portuguese,evanescência,surprise,1
portuguese,exame,surprise,1
portuguese,escavação,surprise,1
portuguese,sobressair,surprise,1
portuguese,excitação,surprise,1
portuguese,excitar,surprise,1
portuguese,animado,surprise,1
portuguese,excitação,surprise,1
portuguese,emocionante,surprise,1
portuguese,exclamar,surprise,1
portuguese,alegria,surprise,1
portuguese,exigente,surprise,1
portuguese,esperar,surprise,1
portuguese,experiência,surprise,1
portuguese,explodir,surprise,1
portuguese,explosão,surprise,1
portuguese,explosivo,surprise,1
portuguese,desmaio,surprise,1
portuguese,fanfarra,surprise,1
portuguese,favorável,surprise,1
portuguese,medrosamente,surprise,1
portuguese,façanha,surprise,1
portuguese,sentindo-me,surprise,1
portuguese,festival,surprise,1
portuguese,festa,surprise,1
portuguese,fiesta,surprise,1
portuguese,finalmente,surprise,1
portuguese,vacilar,surprise,1
portuguese,flerte,surprise,1
portuguese,casualidade,surprise,1
portuguese,prever,surprise,1
portuguese,fortuna,surprise,1
portuguese,frenético,surprise,1
portuguese,bizarro,surprise,1
portuguese,frenético,surprise,1
portuguese,susto,surprise,1
portuguese,assustar,surprise,1
portuguese,assustado,surprise,1
portuguese,brincalhão,surprise,1
portuguese,jogador,surprise,1
portuguese,jogos de azar,surprise,1
portuguese,bocejar,surprise,1
portuguese,berrante,surprise,1
portuguese,suspiro,surprise,1
portuguese,ficar de boca aberta,surprise,1
portuguese,generosidade,surprise,1
portuguese,Presente,surprise,1
portuguese,vislumbre,surprise,1
portuguese,glorificar,surprise,1
portuguese,dádiva,surprise,1
portuguese,Bom,surprise,1
portuguese,bondade,surprise,1
portuguese,graduação,surprise,1
portuguese,gratificar,surprise,1
portuguese,grandeza,surprise,1
portuguese,saudação,surprise,1
portuguese,sorriso largo,surprise,1
portuguese,adivinhar,surprise,1
portuguese,gole,surprise,1
portuguese,ventura,surprise,1
portuguese,hermafrodita,surprise,1
portuguese,herói,surprise,1
portuguese,heróico,surprise,1
portuguese,heroísmo,surprise,1
portuguese,mais alta,surprise,1
portuguese,hilário,surprise,1
portuguese,engano,surprise,1
portuguese,santidade,surprise,1
portuguese,lua de mel,surprise,1
portuguese,esperança,surprise,1
portuguese,esperançoso,surprise,1
portuguese,horda,surprise,1
portuguese,horror,surprise,1
portuguese,uivo,surprise,1
portuguese,humanitário,surprise,1
portuguese,hipertrofia,surprise,1
portuguese,hipótese,surprise,1
portuguese,ilegítimo,surprise,1
portuguese,iluminar,surprise,1
portuguese,iluminação,surprise,1
portuguese,ilusão,surprise,1
portuguese,urgência,surprise,1
portuguese,imergir,surprise,1
portuguese,improvisação,surprise,1
portuguese,improvisar,surprise,1
portuguese,incendiário,surprise,1
portuguese,incidente,surprise,1
portuguese,incontinência,surprise,1
portuguese,independência,surprise,1
portuguese,inexplicável,surprise,1
portuguese,infantil,surprise,1
portuguese,infarto,surprise,1
portuguese,infreqüente,surprise,1
portuguese,herança,surprise,1
portuguese,insolvência,surprise,1
portuguese,inspirado,surprise,1
portuguese,insulto,surprise,1
portuguese,intenso,surprise,1
portuguese,interromper,surprise,1
portuguese,intriga,surprise,1
portuguese,intruso,surprise,1
portuguese,intrusivo,surprise,1
portuguese,invadir,surprise,1
portuguese,convidar,surprise,1
portuguese,convidativo,surprise,1
portuguese,bolada,surprise,1
portuguese,idiota,surprise,1
portuguese,brincadeira,surprise,1
portuguese,palhaço,surprise,1
portuguese,solavanco,surprise,1
portuguese,jubilante,surprise,1
portuguese,jubileu,surprise,1
portuguese,julgamento,surprise,1
portuguese,raptar,surprise,1
portuguese,beijo,surprise,1
portuguese,trabalho,surprise,1
portuguese,maior,surprise,1
portuguese,latente,surprise,1
portuguese,riso,surprise,1
portuguese,riso,surprise,1
portuguese,ação judicial,surprise,1
portuguese,sair,surprise,1
portuguese,ardiloso,surprise,1
portuguese,lazer,surprise,1
portuguese,libertar,surprise,1
portuguese,libertação,surprise,1
portuguese,liberdade,surprise,1
portuguese,relâmpago,surprise,1
portuguese,perder,surprise,1
portuguese,adorável,surprise,1
portuguese,leal,surprise,1
portuguese,sorte,surprise,1
portuguese,por sorte,surprise,1
portuguese,estocada,surprise,1
portuguese,mágico,surprise,1
portuguese,mágico,surprise,1
portuguese,magnífico,surprise,1
portuguese,majestoso,surprise,1
portuguese,homicídio involuntário,surprise,1
portuguese,casar,surprise,1
portuguese,maravilha,surprise,1
portuguese,medalha,surprise,1
portuguese,memorável,surprise,1
portuguese,folguedo,surprise,1
portuguese,mimetismo,surprise,1
portuguese,milagre,surprise,1
portuguese,milagroso,surprise,1
portuguese,mau comportamento,surprise,1
portuguese,acidente,surprise,1
portuguese,modificar,surprise,1
portuguese,dinheiro,surprise,1
portuguese,monstruosidade,surprise,1
portuguese,moral,surprise,1
portuguese,boca,surprise,1
portuguese,assassinato,surprise,1
portuguese,assassino,surprise,1
portuguese,musical,surprise,1
portuguese,amotinação,surprise,1
portuguese,misterioso,surprise,1
portuguese,mistério,surprise,1
portuguese,místico,surprise,1
portuguese,prender,surprise,1
portuguese,nefasto,surprise,1
portuguese,recém-chegado,surprise,1
portuguese,anular,surprise,1
portuguese,obit,surprise,1
portuguese,prestativo,surprise,1
portuguese,ocasional,surprise,1
portuguese,esquisitice,surprise,1
portuguese,ópera,surprise,1
portuguese,otimismo,surprise,1
portuguese,provação,surprise,1
portuguese,organização,surprise,1
portuguese,originalidade,surprise,1
portuguese,explosão,surprise,1
portuguese,clamor,surprise,1
portuguese,ultrajante,surprise,1
portuguese,atrasado,surprise,1
portuguese,exagerar,surprise,1
portuguese,palpável,surprise,1
portuguese,aflição,surprise,1
portuguese,desfile,surprise,1
portuguese,paralisado,surprise,1
portuguese,pacífico,surprise,1
portuguese,talvez,surprise,1
portuguese,perfeição,surprise,1
portuguese,peri,surprise,1
portuguese,perjúrio,surprise,1
portuguese,piquenique,surprise,1
portuguese,armadilha,surprise,1
portuguese,letreiro,surprise,1
portuguese,brincalhão,surprise,1
portuguese,recreio,surprise,1
portuguese,agradável,surprise,1
portuguese,pilhagem,surprise,1
portuguese,polaridade,surprise,1
portuguese,estouro,surprise,1
portuguese,adiamento,surprise,1
portuguese,praticado,surprise,1
portuguese,louvável,surprise,1
portuguese,brincadeira,surprise,1
portuguese,rezar,surprise,1
portuguese,precioso,surprise,1
portuguese,prematuro,surprise,1
portuguese,presente,surprise,1
portuguese,preservativo,surprise,1
portuguese,presto,surprise,1
portuguese,picada,surprise,1
portuguese,principesco,surprise,1
portuguese,procissão,surprise,1
portuguese,proficiência,surprise,1
portuguese,perambular,surprise,1
portuguese,puma,surprise,1
portuguese,soco,surprise,1
portuguese,pureza,surprise,1
portuguese,rapidez,surprise,1
portuguese,mercúrio,surprise,1
portuguese,citação,surprise,1
portuguese,sorteio,surprise,1
portuguese,incursão,surprise,1
portuguese,aleatoriamente,surprise,1
portuguese,rápido,surprise,1
portuguese,extasiado,surprise,1
portuguese,raridade,surprise,1
portuguese,delírio,surprise,1
portuguese,delirante,surprise,1
portuguese,reaparecer,surprise,1
portuguese,receber,surprise,1
portuguese,imprudência,surprise,1
portuguese,reflexo,surprise,1
portuguese,regozijar-se,surprise,1
portuguese,regozijo,surprise,1
portuguese,reacender,surprise,1
portuguese,notável,surprise,1
portuguese,resgate,surprise,1
portuguese,demissão,surprise,1
portuguese,vingança,surprise,1
portuguese,reversão,surprise,1
portuguese,revolta,surprise,1
portuguese,revolução,surprise,1
portuguese,recompensa,surprise,1
portuguese,rítmico,surprise,1
portuguese,enigma,surprise,1
portuguese,turbulento,surprise,1
portuguese,romance,surprise,1
portuguese,ruptura,surprise,1
portuguese,sabotar,surprise,1
portuguese,santo,surprise,1
portuguese,santo,surprise,1
portuguese,surtida,surprise,1
portuguese,santificar,surprise,1
portuguese,susto,surprise,1
portuguese,Ponto,surprise,1
portuguese,escorpião,surprise,1
portuguese,gritar,surprise,1
portuguese,guincho,surprise,1
portuguese,escaramuça,surprise,1
portuguese,sigilo,surprise,1
portuguese,sem sentido,surprise,1
portuguese,sensual,surprise,1
portuguese,quebrar,surprise,1
portuguese,Concha,surprise,1
portuguese,choque,surprise,1
portuguese,chocantemente,surprise,1
portuguese,compras,surprise,1
portuguese,tiro,surprise,1
portuguese,grito,surprise,1
portuguese,guincho,surprise,1
portuguese,estridente,surprise,1
portuguese,simplificar,surprise,1
portuguese,singularmente,surprise,1
portuguese,irmandade,surprise,1
portuguese,batida,surprise,1
portuguese,tapa,surprise,1
portuguese,chacina,surprise,1
portuguese,abate,surprise,1
portuguese,matador,surprise,1
portuguese,deslize,surprise,1
portuguese,baboseira,surprise,1
portuguese,sorriso,surprise,1
portuguese,protuberância,surprise,1
portuguese,esgueirar-se,surprise,1
portuguese,espirrar,surprise,1
portuguese,somático,surprise,1
portuguese,feitiçaria,surprise,1
portuguese,estância termal,surprise,1
portuguese,centelha,surprise,1
portuguese,espetacular,surprise,1
portuguese,espíritos,surprise,1
portuguese,salpico,surprise,1
portuguese,esplêndido,surprise,1
portuguese,esplendor,surprise,1
portuguese,facada,surprise,1
portuguese,cambalear,surprise,1
portuguese,assustar,surprise,1
portuguese,surpreendente,surprise,1
portuguese,estável,surprise,1
